n,sign,q,value,factors,prime,rough_squarefree_P2
1838,1,17,3378261,3*373*3019,0,0
1838,1,19,3378263,7*23*20983,0,0
1838,1,23,3378267,3*3*3*3*179*233,0,0
1838,1,29,3378273,3*53*21247,0,0
1838,1,31,3378275,5*5*135131,0,0
1838,1,37,3378281,59*57259,0,1
1838,1,41,3378285,3*3*5*37*2029,0,0
1838,1,43,3378287,11*31*9907,0,0
1838,-1,3,3378241,61*55381,0,1
1838,-1,5,3378239,29*116491,0,1
1838,-1,7,3378237,3*109*10331,0,0
1838,-1,11,3378233,509*6637,0,1
1838,-1,13,3378231,3*3*375359,0,0
1838,-1,17,3378227,223*15149,0,1
1838,-1,19,3378225,3*5*5*31*1453,0,0
1838,-1,23,3378221,7*11*73*601,0,0
1838,-1,29,3378215,5*675643,0,0
1838,-1,31,3378213,3*3*3*125119,0,0
1838,-1,37,3378207,3*7*7*7*7*7*67,0,0
1838,-1,41,3378203,3378203,1,1
1838,-1,43,3378201,3*1126067,0,0
1840,1,3,3385603,13*31*31*271,0,0
1840,1,5,3385605,3*5*29*43*181,0,0
1840,1,7,3385607,379*8933,0,1
1840,1,11,3385611,3*3*3*37*3389,0,0
1840,1,13,3385613,7*11*43969,0,0
1840,1,17,3385617,3*1128539,0,0
1840,1,19,3385619,1201*2819,0,1
1840,1,23,3385623,3*23*139*353,0,0
1840,1,29,3385629,3*3*13*19*1523,0,0
1840,1,31,3385631,683*4957,0,1
1840,1,37,3385637,3385637,1,1
1840,1,41,3385641,3*7*161221,0,0
1840,1,43,3385643,401*8443,0,1
1840,-1,3,3385597,59*57383,0,1
1840,-1,5,3385595,5*677119,0,0
1840,-1,7,3385593,3*3*113*3329,0,0
1840,-1,11,3385589,3385589,1,1
1840,-1,13,3385587,3*53*107*199,0,0
1840,-1,17,3385583,3385583,1,1
1840,-1,19,3385581,3*1128527,0,0
1840,-1,23,3385577,13*13*13*23*67,0,0
1840,-1,29,3385571,7*151*3203,0,0
1840,-1,31,3385569,3*11*102593,0,0
1840,-1,37,3385563,3*1128521,0,0
1840,-1,41,3385559,3385559,1,1
1840,-1,43,3385557,3*3*3*3*7*7*853,0,0
1842,1,3,3392967,3*73*15493,0,0
1842,1,5,3392969,227*14947,0,1
1842,1,7,3392971,29*79*1481,0,0
1842,1,11,3392975,5*5*135719,0,0
1842,1,13,3392977,7*47*10313,0,0
1842,1,17,3392981,31*109451,0,1
1842,1,19,3392983,11*23*13411,0,0
1842,1,23,3392987,13*260999,0,1
1842,1,29,3392993,3392993,1,1
1842,1,31,3392995,5*678599,0,0
1842,1,37,3393001,19*43*4153,0,0
1842,1,41,3393005,5*7*7*11*1259,0,0
1842,1,43,3393007,53*64019,0,1
1842,-1,3,3392961,3*11*11*13*719,0,0
1842,-1,5,3392959,3392959,1,1
1842,-1,7,3392957,83*40879,0,1
1842,-1,11,3392953,3392953,1,1
1842,-1,13,3392951,3392951,1,1
1842,-1,17,3392947,67*89*569,0,0
1842,-1,19,3392945,5*17*179*223,0,0
1842,-1,23,3392941,3392941,1,1
1842,-1,29,3392935,5*7*13*7457,0,0
1842,-1,31,3392933,3392933,1,1
1842,-1,37,3392927,157*21611,0,1
1842,-1,41,3392923,103*32941,0,1
1842,-1,43,3392921,7*484703,0,1
1844,1,3,3400339,103*33013,0,1
1844,1,5,3400341,3*7*161921,0,0
1844,1,7,3400343,23*163*907,0,0
1844,1,11,3400347,3*59*19211,0,0
1844,1,13,3400349,433*7853,0,1
1844,1,17,3400353,3*3*3*11*107*107,0,0
1844,1,19,3400355,5*7*7*13879,0,0
1844,1,23,3400359,3*31*36563,0,0
1844,1,29,3400365,3*5*226691,0,0
1844,1,31,3400367,101*131*257,0,0
1844,1,37,3400373,19*191*937,0,0
1844,1,41,3400377,3*1133459,0,0
1844,1,43,3400379,3400379,1,1
1844,-1,3,3400333,3400333,1,1
1844,-1,5,3400331,11*309121,0,1
1844,-1,7,3400329,3*149*7607,0,0
1844,-1,11,3400325,5*5*136013,0,0
1844,-1,13,3400323,3*17*61*1093,0,0
1844,-1,17,3400319,13*261563,0,1
1844,-1,19,3400317,3*3*67*5639,0,0
1844,-1,23,3400313,7*199*2441,0,0
1844,-1,29,3400307,349*9743,0,1
1844,-1,31,3400305,3*5*397*571,0,0
1844,-1,37,3400299,3*3*3*3*3*7*1999,0,0
1844,-1,41,3400295,5*680059,0,0
1844,-1,43,3400293,3*13*87187,0,0
1846,1,3,3407719,7*486817,0,1
1846,1,5,3407721,3*89*12763,0,0
1846,1,7,3407723,11*11*28163,0,0
1846,1,11,3407727,3*419*2711,0,0
1846,1,13,3407729,13*262133,0,1
1846,1,17,3407733,3*3*7*54091,0,0
1846,1,19,3407735,5*17*47*853,0,0
1846,1,23,3407739,3*1135913,0,0
1846,1,29,3407745,3*5*11*19*1087,0,0
1846,1,31,3407747,7*486821,0,1
1846,1,37,3407753,3407753,1,1
1846,1,41,3407757,3*1135919,0,0
1846,1,43,3407759,541*6299,0,1
1846,-1,3,3407713,73*46681,0,1
1846,-1,5,3407711,599*5689,0,1
1846,-1,7,3407709,3*1135903,0,0
1846,-1,11,3407705,5*7*7*7*1987,0,0
1846,-1,13,3407703,3*13*23*29*131,0,0
1846,-1,17,3407699,467*7297,0,1
1846,-1,19,3407697,3*3*3*126211,0,0
1846,-1,23,3407693,3407693,1,1
1846,-1,29,3407687,67*181*281,0,0
1846,-1,31,3407685,3*5*157*1447,0,0
1846,-1,37,3407679,3*3*11*34421,0,0
1846,-1,41,3407675,5*5*31*4397,0,0
1846,-1,43,3407673,3*1135891,0,0
1848,1,3,3415107,3*1138369,0,0
1848,1,5,3415109,23*148483,0,1
1848,1,7,3415111,7*487873,0,1
1848,1,11,3415115,5*11*31*2003,0,0
1848,1,13,3415117,19*179743,0,1
1848,1,17,3415121,811*4211,0,1
1848,1,19,3415123,3415123,1,1
1848,1,23,3415127,29*117763,0,1
1848,1,29,3415133,277*12329,0,1
1848,1,31,3415135,5*193*3539,0,0
1848,1,37,3415141,179*19079,0,1
1848,1,41,3415145,5*797*857,0,0
1848,1,43,3415147,17*200891,0,1
1848,-1,3,3415101,3*1138367,0,0
1848,-1,5,3415099,3415099,1,1
1848,-1,7,3415097,7*59*8269,0,0
1848,-1,11,3415093,11*310463,0,1
1848,-1,13,3415091,79*139*311,0,0
1848,-1,17,3415087,13*443*593,0,0
1848,-1,19,3415085,5*61*11197,0,0
1848,-1,23,3415081,233*14657,0,1
1848,-1,29,3415075,5*5*136603,0,0
1848,-1,31,3415073,1627*2099,0,1
1848,-1,37,3415067,47*72661,0,1
1848,-1,41,3415063,23*37*4013,0,0
1848,-1,43,3415061,13*262697,0,1
1850,1,3,3422503,7*7*69847,0,0
1850,1,5,3422505,3*5*83*2749,0,0
1850,1,7,3422507,11*311137,0,1
1850,1,11,3422511,3*3*163*2333,0,0
1850,1,13,3422513,683*5011,0,1
1850,1,17,3422517,3*7*79*2063,0,0
1850,1,19,3422519,3422519,1,1
1850,1,23,3422523,3*13*127*691,0,0
1850,1,29,3422529,3*3*11*181*191,0,0
1850,1,31,3422531,7*59*8287,0,0
1850,1,37,3422537,37*233*397,0,0
1850,1,41,3422541,3*1140847,0,0
1850,1,43,3422543,3422543,1,1
1850,-1,3,3422497,13*263269,0,1
1850,-1,5,3422495,5*89*7691,0,0
1850,-1,7,3422493,3*3*3*3*29*31*47,0,0
1850,-1,11,3422489,7*19*25733,0,0
1850,-1,13,3422487,3*269*4241,0,0
1850,-1,17,3422483,3422483,1,1
1850,-1,19,3422481,3*197*5791,0,0
1850,-1,23,3422477,563*6079,0,1
1850,-1,29,3422471,13*263267,0,1
1850,-1,31,3422469,3*23*193*257,0,0
1850,-1,37,3422463,3*11*37*2803,0,0
1850,-1,41,3422459,73*173*271,0,0
1850,-1,43,3422457,3*3*17*22369,0,0
1852,1,3,3429907,13*439*601,0,0
1852,1,5,3429909,3*3*7*54443,0,0
1852,1,7,3429911,449*7639,0,1
1852,1,11,3429915,3*5*251*911,0,0
1852,1,13,3429917,29*118273,0,1
1852,1,17,3429921,3*11*23*4519,0,0
1852,1,19,3429923,7*489989,0,1
1852,1,23,3429927,3*3*381103,0,0
1852,1,29,3429933,3*13*31*2837,0,0
1852,1,31,3429935,5*685987,0,0
1852,1,37,3429941,487*7043,0,1
1852,1,41,3429945,3*3*3*3*3*3*5*941,0,0
1852,1,43,3429947,877*3911,0,1
1852,-1,3,3429901,3429901,1,1
1852,-1,5,3429899,11*19*16411,0,0
1852,-1,7,3429897,3*1143299,0,0
1852,-1,11,3429893,3429893,1,1
1852,-1,13,3429891,3*3*3*127033,0,0
1852,-1,17,3429887,421*8147,0,1
1852,-1,19,3429885,3*5*107*2137,0,0
1852,-1,23,3429881,7*13*37691,0,0
1852,-1,29,3429875,5*5*5*23*1193,0,0
1852,-1,31,3429873,3*3*381097,0,0
1852,-1,37,3429867,3*7*163327,0,0
1852,-1,41,3429863,37*92699,0,1
1852,-1,43,3429861,3*19*19*3167,0,0
1854,1,3,3437319,3*1145773,0,0
1854,1,5,3437321,3437321,1,1
1854,1,7,3437323,71*48413,0,1
1854,1,11,3437327,23*199*751,0,0
1854,1,13,3437329,7*569*863,0,0
1854,1,17,3437333,101*34033,0,1
1854,1,19,3437335,5*11*62497,0,0
1854,1,23,3437339,3437339,1,1
1854,1,29,3437345,5*47*14627,0,0
1854,1,31,3437347,19*113*1601,0,0
1854,1,37,3437353,3437353,1,1
1854,1,41,3437357,7*11*44641,0,0
1854,1,43,3437359,3437359,1,1
1854,-1,3,3437313,3*11*104161,0,0
1854,-1,5,3437311,31*110881,0,1
1854,-1,7,3437309,19*131*1381,0,0
1854,-1,11,3437305,5*687461,0,0
1854,-1,13,3437303,1613*2131,0,1
1854,-1,17,3437299,3437299,1,1
1854,-1,19,3437297,3437297,1,1
1854,-1,23,3437293,277*12409,0,1
1854,-1,29,3437287,7*491041,0,1
1854,-1,31,3437285,5*687457,0,0
1854,-1,37,3437279,83*41413,0,1
1854,-1,41,3437275,5*5*137491,0,0
1854,-1,43,3437273,7*491039,0,1
1856,1,3,3444739,3444739,1,1
1856,1,5,3444741,3*3*3*127583,0,0
1856,1,7,3444743,3444743,1,1
1856,1,11,3444747,3*1148249,0,0
1856,1,13,3444749,7*7*7*11*11*83,0,0
1856,1,17,3444753,3*13*88327,0,0
1856,1,19,3444755,5*688951,0,0
1856,1,23,3444759,3*3*382751,0,0
1856,1,29,3444765,3*5*29*7919,0,0
1856,1,31,3444767,3444767,1,1
1856,1,37,3444773,43*80111,0,1
1856,1,41,3444777,3*3*7*54679,0,0
1856,1,43,3444779,13*23*41*281,0,0
1856,-1,3,3444733,23*149771,0,1
1856,-1,5,3444731,61*149*379,0,0
1856,-1,7,3444729,3*719*1597,0,0
1856,-1,11,3444725,5*5*227*607,0,0
1856,-1,13,3444723,3*3*382747,0,0
1856,-1,17,3444719,19*181301,0,1
1856,-1,19,3444717,3*331*3469,0,0
1856,-1,23,3444713,3444713,1,1
1856,-1,29,3444707,7*29*71*239,0,0
1856,-1,31,3444705,3*3*5*11*6959,0,0
1856,-1,37,3444699,3*787*1459,0,0
1856,-1,41,3444695,5*688939,0,0
1856,-1,43,3444693,3*7*17*9649,0,0
1858,1,3,3452167,19*181693,0,1
1858,1,5,3452169,3*7*43*3823,0,0
1858,1,7,3452171,211*16361,0,1
1858,1,11,3452175,3*3*5*5*67*229,0,0
1858,1,13,3452177,163*21179,0,1
1858,1,17,3452181,3*149*7723,0,0
1858,1,19,3452183,7*493169,0,1
1858,1,23,3452187,3*1150729,0,0
1858,1,29,3452193,3*3*3*127859,0,0
1858,1,31,3452195,5*690439,0,0
1858,1,37,3452201,631*5471,0,1
1858,1,41,3452205,3*5*19*12113,0,0
1858,1,43,3452207,11*17*18461,0,0
1858,-1,3,3452161,1439*2399,0,1
1858,-1,5,3452159,41*84199,0,1
1858,-1,7,3452157,3*3*383573,0,0
1858,-1,11,3452153,479*7207,0,1
1858,-1,13,3452151,3*1150717,0,0
1858,-1,17,3452147,587*5881,0,1
1858,-1,19,3452145,3*5*230143,0,0
1858,-1,23,3452141,7*11*107*419,0,0
1858,-1,29,3452135,5*690427,0,0
1858,-1,31,3452133,3*97*11863,0,0
1858,-1,37,3452127,3*7*164387,0,0
1858,-1,41,3452123,569*6067,0,1
1858,-1,43,3452121,3*3*541*709,0,0
1860,1,3,3459603,3*7*164743,0,0
1860,1,5,3459605,5*691921,0,0
1860,1,7,3459607,127*27241,0,1
1860,1,11,3459611,37*93503,0,1
1860,1,13,3459613,29*119297,0,1
1860,1,17,3459617,7*71*6961,0,0
1860,1,19,3459619,17*17*11971,0,0
1860,1,23,3459623,47*73609,0,1
1860,1,29,3459629,1307*2647,0,1
1860,1,31,3459631,7*31*107*149,0,0
1860,1,37,3459637,23*349*431,0,0
1860,1,41,3459641,3459641,1,1
1860,1,43,3459643,11*314513,0,1
1860,-1,3,3459597,3*1153199,0,0
1860,-1,5,3459595,5*691919,0,0
1860,-1,7,3459593,1453*2381,0,1
1860,-1,11,3459589,7*313*1579,0,0
1860,-1,13,3459587,3459587,1,1
1860,-1,17,3459583,59*191*307,0,0
1860,-1,19,3459581,991*3491,0,1
1860,-1,23,3459577,11*19*16553,0,0
1860,-1,29,3459571,139*24889,0,1
1860,-1,31,3459569,31*111599,0,1
1860,-1,37,3459563,3459563,1,1
1860,-1,41,3459559,3459559,1,1
1860,-1,43,3459557,977*3541,0,1
1862,1,3,3467047,43*80629,0,1
1862,1,5,3467049,3*47*67*367,0,0
1862,1,7,3467051,7*179*2767,0,0
1862,1,11,3467055,3*5*181*1277,0,0
1862,1,13,3467057,11*61*5167,0,0
1862,1,17,3467061,3*3*13*29633,0,0
1862,1,19,3467063,19*251*727,0,0
1862,1,23,3467067,3*1155689,0,0
1862,1,29,3467073,3*79*14629,0,0
1862,1,31,3467075,5*5*138683,0,0
1862,1,37,3467081,149*23269,0,1
1862,1,41,3467085,3*5*37*6247,0,0
1862,1,43,3467087,13*167*1597,0,0
1862,-1,3,3467041,983*3527,0,1
1862,-1,5,3467039,3467039,1,1
1862,-1,7,3467037,3*7*29*5693,0,0
1862,-1,11,3467033,283*12251,0,1
1862,-1,13,3467031,3*17*157*433,0,0
1862,-1,17,3467027,101*34327,0,1
1862,-1,19,3467025,3*3*5*5*19*811,0,0
1862,-1,23,3467021,1481*2341,0,1
1862,-1,29,3467015,5*693403,0,0
1862,-1,31,3467013,3*11*11*9551,0,0
1862,-1,37,3467007,3*3*385223,0,0
1862,-1,41,3467003,197*17599,0,1
1862,-1,43,3467001,3*41*71*397,0,0
1864,1,3,3474499,7*61*79*103,0,0
1864,1,5,3474501,3*101*11467,0,0
1864,1,7,3474503,3474503,1,1
1864,1,11,3474507,3*331*3499,0,0
1864,1,13,3474509,3474509,1,1
1864,1,17,3474513,3*3*7*131*421,0,0
1864,1,19,3474515,5*11*11*5743,0,0
1864,1,23,3474519,3*29*39937,0,0
1864,1,29,3474525,3*5*5*46327,0,0
1864,1,31,3474527,7*71*6991,0,0
1864,1,37,3474533,3474533,1,1
1864,1,41,3474537,3*11*211*499,0,0
1864,1,43,3474539,3474539,1,1
1864,-1,3,3474493,11*263*1201,0,0
1864,-1,5,3474491,271*12821,0,1
1864,-1,7,3474489,3*197*5879,0,0
1864,-1,11,3474485,5*7*37*2683,0,0
1864,-1,13,3474483,3*1158161,0,0
1864,-1,17,3474479,3474479,1,1
1864,-1,19,3474477,3*3*17*22709,0,0
1864,-1,23,3474473,19*182867,0,1
1864,-1,29,3474467,3474467,1,1
1864,-1,31,3474465,3*5*231631,0,0
1864,-1,37,3474459,3*3*386051,0,0
1864,-1,41,3474455,5*409*1699,0,0
1864,-1,43,3474453,3*587*1973,0,0
1866,1,3,3481959,3*13*19*37*127,0,0
1866,1,5,3481961,7*497423,0,1
1866,1,7,3481963,1051*3313,0,1
1866,1,11,3481967,3481967,1,1
1866,1,13,3481969,3481969,1,1
1866,1,17,3481973,11*349*907,0,0
1866,1,19,3481975,5*5*7*101*197,0,0
1866,1,23,3481979,3481979,1,1
1866,1,29,3481985,5*13*53569,0,0
1866,1,31,3481987,599*5813,0,1
1866,1,37,3481993,23*151391,0,1
1866,1,41,3481997,19*183263,0,1
1866,1,43,3481999,3481999,1,1
1866,-1,3,3481953,3*227*5113,0,0
1866,-1,5,3481951,11*31*10211,0,0
1866,-1,7,3481949,691*5039,0,1
1866,-1,11,3481945,5*229*3041,0,0
1866,-1,13,3481943,29*120067,0,1
1866,-1,17,3481939,389*8951,0,1
1866,-1,19,3481937,3481937,1,1
1866,-1,23,3481933,7*13*83*461,0,0
1866,-1,29,3481927,3481927,1,1
1866,-1,31,3481925,5*5*41*43*79,0,0
1866,-1,37,3481919,7*497417,0,1
1866,-1,41,3481915,5*103*6761,0,0
1866,-1,43,3481913,193*18041,0,1
1868,1,3,3489427,67*52081,0,1
1868,1,5,3489429,3*1163143,0,0
1868,1,7,3489431,11*149*2129,0,0
1868,1,11,3489435,3*3*5*77543,0,0
1868,1,13,3489437,7*7*17*59*71,0,0
1868,1,17,3489441,3*1163147,0,0
1868,1,19,3489443,919*3797,0,1
1868,1,23,3489447,3*13*131*683,0,0
1868,1,29,3489453,3*3*3*11*31*379,0,0
1868,1,31,3489455,5*697891,0,0
1868,1,37,3489461,197*17713,0,1
1868,1,41,3489465,3*5*7*167*199,0,0
1868,1,43,3489467,53*65839,0,1
1868,-1,3,3489421,13*47*5711,0,0
1868,-1,5,3489419,661*5279,0,1
1868,-1,7,3489417,3*3*109*3557,0,0
1868,-1,11,3489413,3489413,1,1
1868,-1,13,3489411,3*1163137,0,0
1868,-1,17,3489407,19*43*4271,0,0
1868,-1,19,3489405,3*5*353*659,0,0
1868,-1,23,3489401,839*4159,0,1
1868,-1,29,3489395,5*7*13*7669,0,0
1868,-1,31,3489393,3*1163131,0,0
1868,-1,37,3489387,3*11*41*2579,0,0
1868,-1,41,3489383,61*57203,0,1
1868,-1,43,3489381,3*3*7*97*571,0,0
1870,1,3,3496903,211*16573,0,1
1870,1,5,3496905,3*3*3*5*25903,0,0
1870,1,7,3496907,29*37*3259,0,0
1870,1,11,3496911,3*11*105967,0,0
1870,1,13,3496913,7*499559,0,1
1870,1,17,3496917,3*17*68567,0,0
1870,1,19,3496919,73*47903,0,1
1870,1,23,3496923,3*3*101*3847,0,0
1870,1,29,3496929,3*1165643,0,0
1870,1,31,3496931,19*41*67*67,0,0
1870,1,37,3496937,3496937,1,1
1870,1,41,3496941,3*3*7*47*1181,0,0
1870,1,43,3496943,23*152041,0,1
1870,-1,3,3496897,23*152039,0,1
1870,-1,5,3496895,5*699379,0,0
1870,-1,7,3496893,3*19*31*1979,0,0
1870,-1,11,3496889,11*43*7393,0,0
1870,-1,13,3496887,3*3*53*7331,0,0
1870,-1,17,3496883,13*17*15823,0,0
1870,-1,19,3496881,3*149*7823,0,0
1870,-1,23,3496877,3496877,1,1
1870,-1,29,3496871,7*59*8467,0,0
1870,-1,31,3496869,3*3*388541,0,0
1870,-1,37,3496863,3*223*5227,0,0
1870,-1,41,3496859,3496859,1,1
1870,-1,43,3496857,3*7*13*12809,0,0
1872,1,3,3504387,3*229*5101,0,0
1872,1,5,3504389,7*29*61*283,0,0
1872,1,7,3504391,11*318581,0,1
1872,1,11,3504395,5*23*31*983,0,0
1872,1,13,3504397,13*17*101*157,0,0
1872,1,17,3504401,503*6967,0,1
1872,1,19,3504403,7*500629,0,1
1872,1,23,3504407,3504407,1,1
1872,1,29,3504413,11*53*6011,0,0
1872,1,31,3504415,5*700883,0,0
1872,1,37,3504421,1237*2833,0,1
1872,1,41,3504425,5*5*140177,0,0
1872,1,43,3504427,3504427,1,1
1872,-1,3,3504381,3*37*131*241,0,0
1872,-1,5,3504379,19*184441,0,1
1872,-1,7,3504377,3504377,1,1
1872,-1,11,3504373,3504373,1,1
1872,-1,13,3504371,13*43*6269,0,0
1872,-1,17,3504367,47*74561,0,1
1872,-1,19,3504365,5*73*9601,0,0
1872,-1,23,3504361,7*79*6337,0,0
1872,-1,29,3504355,5*700871,0,0
1872,-1,31,3504353,347*10099,0,1
1872,-1,37,3504347,7*11*71*641,0,0
1872,-1,41,3504343,83*42221,0,1
1872,-1,43,3504341,19*181*1019,0,0
1874,1,3,3511879,7*7*71671,0,0
1874,1,5,3511881,3*3*390209,0,0
1874,1,7,3511883,1381*2543,0,1
1874,1,11,3511887,3*47*24907,0,0
1874,1,13,3511889,271*12959,0,1
1874,1,17,3511893,3*7*11*23*661,0,0
1874,1,19,3511895,5*702379,0,0
1874,1,23,3511899,3*3*390211,0,0
1874,1,29,3511905,3*5*257*911,0,0
1874,1,31,3511907,7*501701,0,1
1874,1,37,3511913,3511913,1,1
1874,1,41,3511917,3*3*3*3*191*227,0,0
1874,1,43,3511919,197*17827,0,1
1874,-1,3,3511873,71*49463,0,1
1874,-1,5,3511871,11*29*101*109,0,0
1874,-1,7,3511869,3*809*1447,0,0
1874,-1,11,3511865,5*7*19*5281,0,0
1874,-1,13,3511863,3*3*3*130069,0,0
1874,-1,17,3511859,13*270143,0,1
1874,-1,19,3511857,3*59*19841,0,0
1874,-1,23,3511853,43*81671,0,1
1874,-1,29,3511847,23*107*1427,0,0
1874,-1,31,3511845,3*3*5*78041,0,0
1874,-1,37,3511839,3*263*4451,0,0
1874,-1,41,3511835,5*31*139*163,0,0
1874,-1,43,3511833,3*13*53*1699,0,0
1876,1,3,3519379,3519379,1,1
1876,1,5,3519381,3*1173127,0,0
1876,1,7,3519383,7*502769,0,1
1876,1,11,3519387,3*3*383*1021,0,0
1876,1,13,3519389,19*19*9749,0,0
1876,1,17,3519393,3*137*8563,0,0
1876,1,19,3519395,5*11*61*1049,0,0
1876,1,23,3519399,3*13*31*41*71,0,0
1876,1,29,3519405,3*3*5*197*397,0,0
1876,1,31,3519407,47*103*727,0,0
1876,1,37,3519413,3519413,1,1
1876,1,41,3519417,3*11*106649,0,0
1876,1,43,3519419,3519419,1,1
1876,-1,3,3519373,11*13*24611,0,0
1876,-1,5,3519371,79*44549,0,1
1876,-1,7,3519369,3*3*3*3*3*7*2069,0,0
1876,-1,11,3519365,5*703873,0,0
1876,-1,13,3519363,3*1173121,0,0
1876,-1,17,3519359,53*66403,0,1
1876,-1,19,3519357,3*17*151*457,0,0
1876,-1,23,3519353,29*121357,0,1
1876,-1,29,3519347,13*270719,0,1
1876,-1,31,3519345,3*5*23*101*101,0,0
1876,-1,37,3519339,3*173*6781,0,0
1876,-1,41,3519335,5*43*16369,0,0
1876,-1,43,3519333,3*3*163*2399,0,0
1878,1,3,3526887,3*7*13*12919,0,0
1878,1,5,3526889,23*153343,0,1
1878,1,7,3526891,197*17903,0,1
1878,1,11,3526895,5*449*1571,0,0
1878,1,13,3526897,11*320627,0,1
1878,1,17,3526901,7*31*16253,0,0
1878,1,19,3526903,43*82021,0,1
1878,1,23,3526907,151*23357,0,1
1878,1,29,3526913,13*19*109*131,0,0
1878,1,31,3526915,5*7*100769,0,0
1878,1,37,3526921,233*15137,0,1
1878,1,41,3526925,5*5*71*1987,0,0
1878,1,43,3526927,47*75041,0,1
1878,-1,3,3526881,3*1175627,0,0
1878,-1,5,3526879,1399*2521,0,1
1878,-1,7,3526877,37*199*479,0,0
1878,-1,11,3526873,7*7*167*431,0,0
1878,-1,13,3526871,17*207463,0,1
1878,-1,17,3526867,3526867,1,1
1878,-1,19,3526865,5*211*3343,0,0
1878,-1,23,3526861,13*13*41*509,0,0
1878,-1,29,3526855,5*643*1097,0,0
1878,-1,31,3526853,11*491*653,0,0
1878,-1,37,3526847,139*25373,0,1
1878,-1,41,3526843,23*23*59*113,0,0
1878,-1,43,3526841,293*12037,0,1
1880,1,3,3534403,31*114013,0,1
1880,1,5,3534405,3*5*7*41*821,0,0
1880,1,7,3534407,3534407,1,1
1880,1,11,3534411,3*53*22229,0,0
1880,1,13,3534413,3534413,1,1
1880,1,17,3534417,3*3*499*787,0,0
1880,1,19,3534419,7*7*17*4243,0,0
1880,1,23,3534423,3*1178141,0,0
1880,1,29,3534429,3*149*7907,0,0
1880,1,31,3534431,3534431,1,1
1880,1,37,3534437,19*186023,0,1
1880,1,41,3534441,3*73*16139,0,0
1880,1,43,3534443,11*321313,0,1
1880,-1,3,3534397,3534397,1,1
1880,-1,5,3534395,5*59*11981,0,0
1880,-1,7,3534393,3*1178131,0,0
1880,-1,11,3534389,83*97*439,0,0
1880,-1,13,3534387,3*23*181*283,0,0
1880,-1,17,3534383,1109*3187,0,1
1880,-1,19,3534381,3*3*3*79*1657,0,0
1880,-1,23,3534377,7*11*197*233,0,0
1880,-1,29,3534371,3534371,1,1
1880,-1,31,3534369,3*1178123,0,0
1880,-1,37,3534363,3*3*7*56101,0,0
1880,-1,41,3534359,3534359,1,1
1880,-1,43,3534357,3*1013*1163,0,0
1882,1,3,3541927,541*6547,0,1
1882,1,5,3541929,3*1180643,0,0
1882,1,7,3541931,23*153997,0,1
1882,1,11,3541935,3*5*236129,0,0
1882,1,13,3541937,7*53*9547,0,0
1882,1,17,3541941,3*3*3*13*10091,0,0
1882,1,19,3541943,229*15467,0,1
1882,1,23,3541947,3*59*20011,0,0
1882,1,29,3541953,3*43*27457,0,0
1882,1,31,3541955,5*67*97*109,0,0
1882,1,37,3541961,19*186419,0,1
1882,1,41,3541965,3*5*7*7*61*79,0,0
1882,1,43,3541967,11*13*17*31*47,0,0
1882,-1,3,3541921,3541921,1,1
1882,-1,5,3541919,3541919,1,1
1882,-1,7,3541917,3*367*3217,0,0
1882,-1,11,3541913,571*6203,0,1
1882,-1,13,3541911,3*1180637,0,0
1882,-1,17,3541907,3541907,1,1
1882,-1,19,3541905,3*3*5*31*2539,0,0
1882,-1,23,3541901,11*321991,0,1
1882,-1,29,3541895,5*7*101197,0,0
1882,-1,31,3541893,3*1180631,0,0
1882,-1,37,3541887,3*3*3*3*73*599,0,0
1882,-1,41,3541883,3541883,1,1
1882,-1,43,3541881,3*7*227*743,0,0
1884,1,3,3549459,3*67*17659,0,0
1884,1,5,3549461,3549461,1,1
1884,1,7,3549463,53*193*347,0,0
1884,1,11,3549467,3549467,1,1
1884,1,13,3549469,7*11*31*1487,0,0
1884,1,17,3549473,3549473,1,1
1884,1,19,3549475,5*5*23*6173,0,0
1884,1,23,3549479,73*48623,0,1
1884,1,29,3549485,5*19*37363,0,0
1884,1,31,3549487,47*75521,0,1
1884,1,37,3549493,41*86573,0,1
1884,1,41,3549497,7*507071,0,1
1884,1,43,3549499,59*60161,0,1
1884,-1,3,3549453,3*1183151,0,0
1884,-1,5,3549451,421*8431,0,1
1884,-1,7,3549449,317*11197,0,1
1884,-1,11,3549445,5*131*5419,0,0
1884,-1,13,3549443,101*113*311,0,0
1884,-1,17,3549439,491*7229,0,1
1884,-1,19,3549437,3549437,1,1
1884,-1,23,3549433,359*9887,0,1
1884,-1,29,3549427,7*257*1973,0,0
1884,-1,31,3549425,5*5*11*12907,0,0
1884,-1,37,3549419,3549419,1,1
1884,-1,41,3549415,5*353*2011,0,0
1884,-1,43,3549413,7*7*17*4261,0,0
1886,1,3,3556999,3556999,1,1
1886,1,5,3557001,3*7*107*1583,0,0
1886,1,7,3557003,43*82721,0,1
1886,1,11,3557007,3*3*3*47*2803,0,0
1886,1,13,3557009,19*187211,0,1
1886,1,17,3557013,3*1185671,0,0
1886,1,19,3557015,5*7*11*9239,0,0
1886,1,23,3557019,3*23*51551,0,0
1886,1,29,3557025,3*3*5*5*15809,0,0
1886,1,31,3557027,283*12569,0,1
1886,1,37,3557033,31*114743,0,1
1886,1,41,3557037,3*11*11*41*239,0,0
1886,1,43,3557039,3557039,1,1
1886,-1,3,3556993,11*191*1693,0,0
1886,-1,5,3556991,3556991,1,1
